58,71
57,71
56,70
54,70
56,70
55,70
56,70
40,70
46,70
44,70
44,70
43,70
47,70
44,70
43,71
43,71
49,71
45,71
45,71
44,71
45,71
43,71
45,71
43,71
46,71
41,71
45,71
41,71
43,71
43,71
42,71
41,71
43,71
42,71
42,71
43,71
40,71
42,71
41,71
41,71
42,71
41,71
42,71
43,71
40,71
41,71
41,71
42,71
39,71
39,71
41,70
40,70
39,70
39,70
40,70
40,70
42,70
40,70
38,70
38,70
38,70
38,70
38,70
38,70
38,70
38,70
38,70
38,70
38,70
38,70
38,70
38,70
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
37,69
37,69
37,69
38,69
38,69
38,69
38,68
38,68
38,68
38,68
38,68
38,68
38,68
38,68
38,68
38,68
38,68
38,68
38,68
38,68
38,68
38,68
38,68
39,68
41,68
42,68
43,68
42,68
43,68
43,68
43,68
43,68
43,68
43,68
43,69
43,69
43,69
43,69
43,69
66,71
78,71
76,72
80,72
83,73
93,73
77,72
73,72
74,72
70,72
66,71
61,71
57,71
58,71
52,71
55,71
54,70
51,70
49,70
47,70
48,70
50,70
49,70
46,70
43,70
42,70
45,70
41,70
42,69
49,69
47,69
52,69
51,69
45,69
50,69
48,69
45,69
43,70
41,70
44,70
42,70
44,70
46,70
40,70
44,70
41,70
41,70
54,70
52,70
52,70
52,71
51,71
58,71
51,71
56,71
55,71
45,71
45,71
43,71
45,71
43,71
43,71
43,71
42,71
42,71
44,72
43,72
43,72
42,72
42,72
43,72
45,72
42,72
43,72
44,72
46,72
42,72
43,72
44,71
44,72
43,71
43,72
42,71
43,71
45,71
43,71
44,71
45,71
49,72
48,72
49,72
49,72
49,72
50,72
52,72
53,72
51,72
53,72
52,72
52,72
53,72
58,72
52,72
54,72
53,71
54,71
53,71
53,71
57,71
60,71
57,71
53,71
50,71
53,71
52,71
52,71
56,71
51,71
53,71
55,71
56,71
54,71
54,71
53,71
51,71
54,72
54,72
55,72
56,72
59,71
61,72
63,72
61,72
60,71
58,71
57,71
55,71
56,71
57,71
54,71
53,71
54,71
54,71
56,71
52,71
54,71
54,71
56,71
53,70
57,70
57,70
54,70
55,70
54,70
53,70
52,70
51,70
54,70
54,70
56,70
55,70
55,70
53,70
53,70
56,70
52,70
51,70
52,70
53,70
51,70
50,70
52,70
53,70
54,70
53,70
59,70
57,70
53,70
54,70
55,70
52,70
53,70
52,70
55,70
53,70
53,70
53,70
54,70
53,70
51,70
54,70
54,70
53,70
57,70
56,70
51,70
51,70
53,70
54,70
51,70
51,70
52,70
52,70
50,70
51,70
53,70
52,70
53,70
53,70
51,70
52,70
51,70
52,70
51,70
52,70
53,70
53,70
56,70
55,70
55,70
58,70
56,70
56,70
55,70
54,70
85,70
38,70
38,70
37,70
37,69
37,69
37,69
37,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
41,70
40,70
39,71
39,71
39,71
39,71
39,71
39,70
39,70
39,70
39,70
39,70
38,70
39,70
39,71
38,70
38,70
39,70
39,70
38,70
38,70
45,73
90,74
101,74
81,74
79,73
74,73
64,72
44,72
39,71
39,71
39,70
39,70
39,70
39,70
39,70
39,70
39,69
39,69
39,70
39,69
39,69
39,70
39,70
39,70
39,69
39,69
39,69
39,69
39,69
39,69
39,69
39,69
39,69
39,69
39,69
39,68
39,68
39,68
121,73
58,72
38,71
38,71
38,71
38,70
38,70
38,70
38,70
38,70
37,69
37,69
37,69
37,69
37,69
37,69
37,69
37,69
37,68
37,68
37,68
37,68
37,68
37,68
37,68
37,68
37,68
37,68
37,68
37,68
37,68
37,67
37,67
37,67
37,67
37,67
37,67
37,67
37,67
37,67
37,67
37,67
37,67
37,67
37,66
37,66
37,66
37,66
37,66
37,66
37,66
37,66
37,67
37,67
37,67
37,67
37,66
37,67
37,67
37,67
37,67
37,67
37,67
37,67
37,67
37,67
37,67
37,67
37,67
37,67
37,67
37,67
37,67
37,67
37,67
37,67
37,67
37,66
37,66
37,66
37,66
37,66
37,66
37,66
37,66
37,66
37,66
37,66
37,66
37,66
37,66
37,66
37,66
37,66
37,66
37,66
37,66
37,65
37,65
37,65
37,65
37,65
37,65
37,65
37,65
37,65
37,65
37,65
37,65
37,65
37,65
37,65
37,65
37,65
37,65
37,65
37,65
37,65
37,65
37,65
37,65
37,65
37,65
37,65
37,65
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,63
37,63
37,63
37,63
37,63
37,63
37,63
37,63
37,63
37,63
37,63
37,63
37,63
37,63
37,63
37,63
37,63
37,63
37,63
37,63
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,64
37,63
37,63
37,63
37,63
37,63
37,63
37,63
37,63
37,63
37,63
37,63
37,63
37,63
37,63
37,63
37,63
37,63
37,63
37,62
37,62
37,62
37,62
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,60
37,60
37,60
37,60
37,60
37,60
37,60
37,60
37,60
37,60
37,60
37,59
37,59
37,59
37,58
37,58
102,65
101,67
37,66
37,66
37,65
37,65
37,65
37,65
37,65
37,65
37,65
37,65
37,65
37,64
37,64
37,64
37,64
37,64
37,64
37,64
99,65
99,66
98,67
97,67
94,67
96,67
82,67
57,68
83,69
84,69
85,70
85,70
86,70
86,70
86,70
88,70
88,71
88,71
90,70
93,70
93,70
92,70
92,70
92,70
92,70
92,70
93,70
93,70
93,70
93,70
93,70
93,70
92,70
75,70
75,70
75,70
74,70
73,70
71,69
70,69
69,69
69,69
67,69
68,69
68,69
69,69
69,69
68,69
68,69
51,69
51,69
50,69
51,69
52,69
54,69
54,69
55,69
54,70
54,70
55,70
55,70
55,70
55,70
55,70
55,70
55,70
55,70
56,70
56,70
56,70
56,70
56,70
56,70
56,70
56,70
56,70
64,70
52,70
52,70
52,70
52,70
51,70
51,70
51,70
50,70
49,70
50,70
49,70
48,70
48,70
48,70
48,70
48,70
48,70
47,69
46,70
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,69
38,68
37,68
37,68
37,68
37,68
37,68
37,68
37,68
37,68
37,68
37,68
37,69
37,68
37,68
37,69
37,69
38,70
43,70
42,70
41,70
45,71
55,71
54,71
46,70
51,71
42,70
40,70
40,70
40,70
40,70
40,70
48,70
54,71
81,71
58,71
51,71
47,71
53,70
41,71
41,70
40,70
40,71
49,71
59,71
60,71
52,71
41,70
41,70
41,70
41,69
41,69
41,69
41,69
41,69
41,69
41,69
41,68
40,68
40,68
40,68
40,68
40,68
40,68
40,68
40,68
40,68
40,68
40,68
40,68
40,68
40,68
40,68
40,67
40,67
40,67
40,67
40,67
40,67
40,67
40,67
40,67
40,67
40,67
40,67
40,67
40,67
40,67
40,66
40,66
40,66
40,66
40,66
40,66
40,66
40,66
40,66
40,66
40,66
40,66
40,66
40,66
40,65
40,65
40,65
40,65
40,65
40,65
40,65
40,65
40,65
40,65
40,65
40,65
40,65
40,65
40,65
40,65
40,65
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,62
40,63
40,62
40,62
40,63
40,62
40,63
40,63
40,64
40,64
40,64
40,65
40,65
40,65
40,65
40,65
40,65
40,65
40,65
40,65
40,65
40,65
40,65
40,65
40,65
40,65
40,65
40,65
40,66
40,66
40,66
40,66
77,69
84,70
92,71
108,71
88,71
59,71
132,71
117,71
86,71
71,71
42,70
46,71
40,70
40,70
40,70
40,70
40,70
40,70
40,69
40,69
40,69
39,69
39,69
39,69
39,69
39,68
39,68
39,68
39,68
39,68
39,68
39,68
39,68
39,68
39,68
39,68
39,68
39,68
39,68
39,68
39,68
40,67
40,67
40,67
40,67
39,67
39,67
39,67
39,67
39,67
39,67
39,67
39,67
39,67
39,67
39,67
39,67
39,67
39,67
39,67
39,67
39,67
39,67
39,67
39,67
39,67
39,66
39,66
39,66
39,66
39,66
39,66
39,66
39,66
39,66
39,66
39,66
39,66
39,66
39,66
39,66
39,66
39,66
39,66
39,66
39,66
39,66
39,66
39,65
39,65
39,65
39,65
39,65
39,65
39,65
39,65
39,65
39,65
39,65
39,65
39,65
39,65
39,65
39,65
39,65
39,65
39,64
39,64
39,64
39,64
39,64
39,64
39,64
39,64
39,64
39,64
39,64
39,64
39,64
39,64
39,64
39,64
39,64
39,64
39,64
39,64
39,65
39,65
39,65
39,65
39,65
39,65
39,65
39,65
39,64
39,64
39,64
39,64
39,64
39,64
39,64
39,64
39,64
39,64
39,64
39,64
39,64
39,64
39,64
39,64
39,64
39,64
39,64
39,64
39,64
39,64
39,64
39,64
39,63
40,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,62
39,62
39,62
39,62
39,62
39,62
39,62
39,62
39,62
39,62
39,62
39,62
39,62
39,62
39,62
39,62
39,61
39,61
39,61
39,61
39,61
39,61
39,61
39,61
39,61
39,61
39,61
39,61
39,60
39,60
39,60
39,60
39,60
39,60
39,60
39,59
39,59
39,59
39,59
39,58
39,58
39,58
39,57
39,57
39,57
39,57
39,57
39,57
39,56
39,56
39,56
39,56
39,56
39,56
39,55
39,55
39,55
39,54
39,52
39,49
39,47
39,45
39,44
39,43
39,42
39,42
39,41
39,40
39,39
39,39
39,38
39,37
39,37
39,36
39,36
39,35
39,34
39,33
39,32
39,31
39,30
39,28
39,27
39,27
39,25
39,24
39,23
39,22
39,22
39,21
39,20
39,16
39,15
39,16
39,14
39,12
39,11
39,10
39,9
39,9
39,7
39,6
39,6
39,5
39,4
39,4
39,3
39,3
39,2
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,48
39,47
39,44
39,43
39,42
39,41
39,40
39,39
39,38
39,38
39,38
39,38
39,37
39,37
39,36
39,36
39,35
39,35
39,35
39,34
39,33
39,32
39,30
39,29
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
38,50
38,50
38,50
38,50
39,50
38,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
39,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
37,50
37,50
37,50
37,50
37,50
37,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
38,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
38,50
38,50
38,50
38,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
37,50
