4.9167 ,241.9167 ,38,62,94,36,43,-0.10 
5.0000 ,242.0000 ,38,65,94,36,43,-0.10 
5.0833 ,242.0833 ,38,65,92,36,43,-0.10 
5.1667 ,242.1667 ,38,66,93,36,43,-0.10 
5.2917 ,242.2917 ,38,64,92,36,43,-0.10 
6.5833 ,243.5833 ,39,70,114,36,45,-0.20 
6.6250 ,243.6250 ,39,72,113,36,44,-0.10 
6.6667 ,243.6667 ,39,71,111,36,44,-0.10 
6.7500 ,243.7500 ,39,71,113,36,44,-0.10 
7.0000 ,244.0000 ,38,70,114,36,44,-0.10 
7.1250 ,244.1250 ,39,73,113,36,44,-0.10 
7.1667 ,244.1667 ,38,75,111,36,44,-0.10 
7.3750 ,244.3750 ,81,96,89,-6,113,-0.10 
7.4167 ,244.4167 ,79,75,111,3,96,-0.70 
7.5000 ,244.5000 ,64,69,96,14,71,-0.80 
7.5417 ,244.5417 ,44,54,81,27,48,-0.70 
7.5833 ,244.5833 ,39,49,65,32,43,-0.40 
7.6250 ,244.6250 ,39,48,59,34,43,-0.40 
7.6667 ,244.6667 ,39,47,52,35,43,-0.30 
7.7083 ,244.7083 ,39,46,50,35,43,-0.20 
7.7500 ,244.7500 ,39,46,49,35,43,-0.20 
7.7917 ,244.7917 ,39,46,48,35,43,-0.20 
7.8333 ,244.8333 ,39,45,46,35,43,-0.20 
7.8750 ,244.8750 ,39,45,46,36,43,-0.10 
7.9167 ,244.9167 ,39,45,46,36,43,-0.10 
7.9583 ,244.9583 ,39,45,45,36,43,-0.10 
8.0417 ,245.0417 ,39,45,46,36,43,-0.10 
8.0833 ,245.0833 ,39,45,45,36,43,-0.10 
8.1667 ,245.1667 ,39,45,49,36,43,-0.20 
8.2083 ,245.2083 ,39,45,47,36,43,-0.10 
8.2500 ,245.2500 ,39,45,46,36,43,-0.20 
8.2917 ,245.2917 ,39,45,45,36,43,-0.10 
8.3333 ,245.3333 ,39,45,45,36,43,-0.10 
8.3750 ,245.3750 ,39,45,44,36,43,-0.10 
8.4583 ,245.4583 ,39,45,44,36,43,-0.10 
8.5417 ,245.5417 ,39,45,44,36,43,-0.20 
8.6250 ,245.6250 ,39,44,43,36,43,-0.20 
8.7083 ,245.7083 ,39,44,43,36,43,-0.10 
8.7917 ,245.7917 ,39,44,43,36,43,-0.10 
8.8750 ,245.8750 ,58,67,109,15,53,-0.80 
8.9167 ,245.9167 ,38,51,76,29,44,-0.60 
8.9583 ,245.9583 ,38,46,58,33,44,-0.40 
9.0000 ,246.0000 ,38,45,50,34,44,-0.30 
9.0417 ,246.0417 ,38,45,48,34,44,-0.30 
9.0833 ,246.0833 ,38,45,46,35,44,-0.20 
9.1250 ,246.1250 ,38,45,45,35,44,-0.20 
9.1667 ,246.1667 ,38,45,44,35,44,-0.20 
9.2083 ,246.2083 ,38,45,44,35,44,-0.10 
9.2500 ,246.2500 ,37,44,44,35,44,-0.10 
9.2917 ,246.2917 ,37,44,43,35,44,-0.20 
9.3333 ,246.3333 ,37,44,43,35,44,-0.10 
9.3750 ,246.3750 ,37,44,42,35,44,-0.10 
9.4167 ,246.4167 ,37,44,42,35,44,-0.10 
9.4583 ,246.4583 ,37,44,41,35,44,-0.10 
9.5000 ,246.5000 ,37,44,41,35,44,-0.20 
9.5417 ,246.5417 ,37,44,41,35,44,-0.10 
9.5833 ,246.5833 ,37,44,41,35,44,-0.10 
9.6250 ,246.6250 ,37,44,41,36,44,-0.10 
9.6667 ,246.6667 ,37,43,40,36,43,-0.10 
9.7500 ,246.7500 ,37,44,40,36,43,-0.10 
9.7917 ,246.7917 ,37,44,40,36,43,-0.10 
9.8333 ,246.8333 ,37,44,40,36,43,-0.10 
9.9167 ,246.9167 ,37,44,40,36,43,-0.10 
9.9583 ,246.9583 ,37,44,40,36,43,-0.10 
10.0000 ,247.0000 ,37,44,40,36,43,-0.10 
10.0417 ,247.0417 ,37,44,40,36,43,-0.10 
10.1250 ,247.1250 ,37,44,40,36,43,-0.10 
10.1667 ,247.1667 ,37,44,40,36,43,-0.10 
10.2083 ,247.2083 ,37,44,40,36,43,-0.10 
10.2500 ,247.2500 ,37,44,40,36,43,-0.10 
10.3333 ,247.3333 ,37,43,40,36,43,-0.10 
10.3750 ,247.3750 ,37,43,40,36,43,-0.10 
10.4583 ,247.4583 ,37,43,40,36,43,-0.10 
10.5000 ,247.5000 ,37,43,40,36,43,-0.10 
10.5833 ,247.5833 ,37,43,40,36,43,-0.10 
10.6250 ,247.6250 ,37,43,40,36,43,-0.10 
10.6667 ,247.6667 ,37,43,40,36,43,-0.10 
10.7083 ,247.7083 ,37,43,40,36,43,-0.10 
10.7917 ,247.7917 ,37,43,40,36,43,-0.10 
10.8750 ,247.8750 ,37,43,40,36,43,-0.10 
11.1667 ,248.1667 ,37,43,40,36,43,-0.20 
11.5000 ,248.5000 ,37,44,43,36,43,-0.10 
11.5833 ,248.5833 ,37,44,42,36,43,-0.10 
11.6667 ,248.6667 ,37,44,42,36,43,-0.20 
11.7500 ,248.7500 ,37,44,41,36,43,-0.20 
11.8333 ,248.8333 ,37,44,41,36,43,-0.10 
11.9167 ,248.9167 ,37,44,40,36,43,-0.10 
12.0000 ,249.0000 ,37,44,40,36,43,-0.10 
12.0417 ,249.0417 ,37,44,40,36,43,-0.10 
12.1250 ,249.1250 ,37,44,40,36,43,-0.10 
12.1667 ,249.1667 ,37,44,40,36,43,-0.10 
12.2500 ,249.2500 ,37,44,40,36,43,-0.10 
12.3333 ,249.3333 ,37,44,40,36,43,-0.10 
12.4167 ,249.4167 ,37,43,40,36,43,-0.10 
12.5417 ,249.5417 ,37,43,40,36,43,-0.20 
12.6250 ,249.6250 ,37,43,40,36,43,-0.20 
12.7083 ,249.7083 ,37,43,40,36,43,-0.10 
12.8750 ,249.8750 ,37,43,40,36,43,-0.10 
13.0000 ,250.0000 ,37,43,40,36,43,-0.10 
13.1250 ,250.1250 ,37,43,40,36,43,-0.10 
13.2083 ,250.2083 ,37,43,40,36,43,-0.10 
13.3333 ,250.3333 ,37,43,40,36,43,-0.10 
13.4583 ,250.4583 ,37,43,40,36,43,-0.10 
13.5417 ,250.5417 ,37,43,40,37,43,-0.20 
13.6667 ,250.6667 ,37,43,40,37,43,-0.10 
13.8333 ,250.8333 ,37,43,40,37,43,-0.10 
14.0417 ,251.0417 ,37,43,40,36,43,-0.10 
14.1667 ,251.1667 ,37,43,40,36,43,-0.10 
14.3750 ,251.3750 ,37,43,40,37,43,-0.10 
14.4583 ,251.4583 ,37,43,40,37,43,-0.10 
14.5000 ,251.5000 ,37,43,40,37,43,-0.10 
14.5417 ,251.5417 ,37,43,40,37,43,-0.10 
14.6250 ,251.6250 ,37,43,40,37,43,-0.10 
14.6667 ,251.6667 ,37,43,40,37,43,-0.10 
14.7917 ,251.7917 ,37,43,42,37,43,-0.10 
14.9167 ,251.9167 ,37,43,42,37,43,-0.10 
15.0833 ,252.0833 ,37,43,42,37,43,-0.10 
15.2500 ,252.2500 ,37,43,43,37,43,-0.10 
15.4167 ,252.4167 ,37,43,43,37,43,-0.10 
15.5000 ,252.5000 ,37,43,43,37,43,-0.10 
15.5833 ,252.5833 ,37,43,43,37,43,-0.20 
15.6250 ,252.6250 ,37,43,43,37,43,-0.10 
15.6667 ,252.6667 ,37,43,43,37,43,-0.20 
16.5000 ,253.5000 ,37,44,43,37,43,-0.10 
16.5833 ,253.5833 ,37,44,43,37,43,-0.10 
17.1250 ,254.1250 ,37,44,43,37,43,-0.10 
17.3750 ,254.3750 ,37,44,43,37,43,-0.10 
17.5000 ,254.5000 ,37,43,42,37,43,-0.10 
17.5417 ,254.5417 ,37,43,42,37,43,-0.10 
17.5833 ,254.5833 ,37,43,42,37,43,-0.10 
17.7083 ,254.7083 ,37,43,42,37,43,-0.10 
17.7500 ,254.7500 ,37,43,42,37,43,-0.10 
17.7917 ,254.7917 ,37,44,42,37,43,-0.10 
17.9167 ,254.9167 ,37,44,42,37,43,-0.10 
18.0000 ,255.0000 ,37,44,42,37,43,-0.10 
18.0833 ,255.0833 ,37,44,42,37,43,-0.10 
18.1667 ,255.1667 ,37,44,42,37,43,-0.10 
18.2083 ,255.2083 ,37,44,42,37,43,-0.10 
18.4167 ,255.4167 ,37,43,42,37,43,-0.20 
18.4583 ,255.4583 ,37,43,42,37,43,-0.20 
18.5000 ,255.5000 ,37,43,42,37,43,-0.10 
18.5417 ,255.5417 ,37,43,42,37,43,-0.40 
18.5833 ,255.5833 ,37,43,42,37,43,-0.10 
18.6250 ,255.6250 ,37,43,42,37,43,-0.30 
18.6667 ,255.6667 ,37,43,42,37,43,-0.30 
18.7083 ,255.7083 ,37,43,42,37,43,-0.10 
18.7500 ,255.7500 ,37,43,42,37,43,-0.10 
18.7917 ,255.7917 ,37,44,42,37,43,-0.10 
18.8333 ,255.8333 ,37,44,42,37,43,-0.10 
18.8750 ,255.8750 ,37,44,42,37,43,-0.10 
18.9167 ,255.9167 ,37,44,42,37,43,-0.10 
18.9583 ,255.9583 ,37,44,42,37,43,-0.10 
19.0000 ,256.0000 ,37,44,42,37,43,-0.10 
19.0417 ,256.0417 ,37,44,42,37,43,-0.10 
19.1250 ,256.1250 ,37,44,42,37,43,-0.10 
19.1667 ,256.1667 ,37,44,42,37,43,-0.10 
19.2083 ,256.2083 ,37,44,42,37,43,-0.10 
19.2917 ,256.2917 ,37,44,42,37,43,-0.10 
19.3333 ,256.3333 ,37,44,42,37,43,-0.10 
19.3750 ,256.3750 ,37,43,42,37,43,-0.10 
19.4167 ,256.4167 ,37,43,42,37,43,-0.20 
19.4583 ,256.4583 ,37,43,42,37,43,-0.20 
19.5000 ,256.5000 ,37,43,42,37,43,-0.40 
19.5417 ,256.5417 ,37,43,42,37,43,-0.40 
19.5833 ,256.5833 ,37,43,42,37,43,-0.50 
19.7083 ,256.7083 ,37,43,42,37,43,-0.60 
19.7500 ,256.7500 ,37,43,42,37,43,-0.40 
19.7917 ,256.7917 ,37,43,42,37,43,-0.20 
19.8333 ,256.8333 ,37,44,42,37,43,-0.30 
19.8750 ,256.8750 ,37,44,42,37,43,-0.10 
19.9167 ,256.9167 ,37,44,42,37,43,-0.10 
19.9583 ,256.9583 ,37,44,41,37,43,-0.10 
20.0000 ,257.0000 ,37,44,42,37,43,-0.10 
20.1250 ,257.1250 ,37,44,42,37,43,-0.10 
20.1667 ,257.1667 ,37,44,42,37,43,-0.10 
20.2500 ,257.2500 ,37,44,42,37,43,-0.10 
20.3333 ,257.3333 ,37,44,42,37,43,-0.10 
20.4167 ,257.4167 ,37,43,41,37,43,-0.10 
21.2083 ,258.2083 ,90,45,48,36,43,-0.10 
21.2500 ,258.2500 ,93,44,51,36,43,-0.10 
21.4167 ,258.4167 ,92,44,47,37,43,-0.10 
21.4583 ,258.4583 ,92,44,47,37,43,-0.10 
21.5417 ,258.5417 ,93,44,45,37,43,-0.10 
21.6250 ,258.6250 ,93,44,45,37,43,-0.10 
21.7917 ,258.7917 ,92,44,48,37,43,-0.10 
21.8333 ,258.8333 ,75,44,43,37,43,-0.20 
21.8750 ,258.8750 ,75,44,42,36,43,-0.10 
21.9167 ,258.9167 ,75,44,42,36,43,-0.10 
21.9583 ,258.9583 ,74,44,42,36,43,-0.10 
22.0000 ,259.0000 ,73,44,42,36,43,-0.10 
22.0417 ,259.0417 ,71,44,42,36,43,-0.10 
22.0833 ,259.0833 ,70,44,41,36,43,-0.10 
22.1250 ,259.1250 ,69,44,41,36,43,-0.10 
22.2500 ,259.2500 ,68,44,41,36,43,-0.10 
22.3333 ,259.3333 ,69,44,41,36,43,-0.10 
22.4583 ,259.4583 ,68,43,40,37,43,-0.10 
22.5417 ,259.5417 ,51,43,40,37,43,-0.10 
23.5417 ,260.5417 ,56,43,40,37,43,-0.10 
23.6250 ,260.6250 ,56,43,39,37,43,-0.20 
23.8333 ,260.8333 ,52,43,39,37,43,-0.10 
23.9167 ,260.9167 ,51,43,39,36,43,-0.10 
24.0417 ,261.0417 ,50,43,39,36,43,-0.10 
24.2083 ,261.2083 ,48,43,39,36,44,-0.10 
24.4167 ,261.4167 ,48,43,39,37,43,-0.10 
24.4583 ,261.4583 ,47,43,39,37,43,-0.10 
24.5417 ,261.5417 ,38,43,39,37,43,-0.30 
24.6250 ,261.6250 ,38,43,39,37,43,-0.20 
24.6667 ,261.6667 ,38,43,39,37,43,-0.10 
24.7500 ,261.7500 ,38,43,40,37,43,-0.10 
24.7917 ,261.7917 ,38,43,40,37,43,-0.10 
24.8333 ,261.8333 ,38,43,40,37,43,-0.10 
24.9167 ,261.9167 ,38,43,40,37,43,-0.10 
24.9583 ,261.9583 ,38,43,40,37,43,-0.10 
25.0417 ,262.0417 ,37,43,40,37,43,-0.10 
25.1250 ,262.1250 ,37,43,40,37,43,-0.10 
25.4583 ,262.4583 ,37,44,41,37,43,-0.10 
25.8750 ,262.8750 ,54,65,57,36,44,-0.20 
25.9167 ,262.9167 ,46,59,52,36,44,-0.10 
26.0000 ,263.0000 ,42,57,47,36,44,-0.30 
26.0417 ,263.0417 ,40,51,44,36,44,-0.20 
26.3750 ,263.3750 ,58,67,51,34,44,-0.20 
26.4167 ,263.4167 ,51,63,49,34,44,-0.10 
26.5000 ,263.5000 ,53,64,48,34,44,-0.10 
26.5833 ,263.5833 ,41,60,45,35,44,-0.10 
26.6250 ,263.6250 ,40,58,45,35,44,-0.10 
26.7083 ,263.7083 ,49,64,48,35,44,-0.10 
26.8333 ,263.8333 ,52,64,47,34,45,-0.20 
26.8750 ,263.8750 ,41,52,44,35,44,-0.40 
26.9167 ,263.9167 ,41,47,42,35,44,-0.30 
26.9583 ,263.9583 ,41,46,41,35,44,-0.30 
27.0000 ,264.0000 ,41,45,41,35,44,-0.30 
27.0417 ,264.0417 ,41,45,41,35,44,-0.10 
27.0833 ,264.0833 ,41,45,41,35,44,-0.20 
27.1250 ,264.1250 ,41,45,41,36,44,-0.10 
27.1667 ,264.1667 ,41,45,41,36,44,-0.20 
27.2500 ,264.2500 ,41,45,41,36,44,-0.10 
27.2917 ,264.2917 ,41,45,40,36,44,-0.10 
27.3333 ,264.3333 ,40,45,40,36,44,-0.10 
27.3750 ,264.3750 ,40,45,40,36,44,-0.10 
27.4167 ,264.4167 ,40,45,40,36,44,-0.10 
27.5000 ,264.5000 ,40,45,40,36,44,-0.10 
27.5833 ,264.5833 ,40,45,40,36,44,-0.10 
27.6667 ,264.6667 ,40,45,40,36,44,-0.10 
27.7500 ,264.7500 ,40,45,40,36,44,-0.10 
27.7917 ,264.7917 ,40,45,40,36,44,-0.10 
27.8750 ,264.8750 ,40,45,40,36,44,-0.10 
27.9583 ,264.9583 ,40,45,40,36,44,-0.10 
28.0417 ,265.0417 ,40,45,40,36,44,-0.10 
28.0833 ,265.0833 ,40,45,40,36,44,-0.10 
28.1667 ,265.1667 ,40,45,40,36,44,-0.10 
28.2500 ,265.2500 ,40,45,40,36,44,-0.10 
28.2917 ,265.2917 ,40,45,40,36,44,-0.10 
28.3750 ,265.3750 ,40,45,40,36,44,-0.10 
28.4167 ,265.4167 ,40,45,40,36,44,-0.10 
28.4583 ,265.4583 ,40,45,40,36,44,-0.10 
28.5417 ,265.5417 ,40,44,40,36,44,-0.10 
28.5833 ,265.5833 ,40,44,40,36,44,-0.10 
28.6667 ,265.6667 ,40,44,40,36,44,-0.10 
28.7083 ,265.7083 ,40,44,40,36,44,-0.10 
28.7500 ,265.7500 ,40,44,40,36,44,-0.10 
28.8333 ,265.8333 ,40,45,40,36,44,-0.10 
28.8750 ,265.8750 ,40,45,40,36,44,-0.10 
28.9167 ,265.9167 ,40,44,40,36,44,-0.10 
29.0000 ,266.0000 ,40,44,40,36,44,-0.10 
29.0417 ,266.0417 ,40,44,40,36,44,-0.10 
29.1250 ,266.1250 ,40,44,40,36,44,-0.10 
29.1667 ,266.1667 ,40,44,40,36,44,-0.10 
29.2083 ,266.2083 ,40,44,40,36,44,-0.10 
29.2917 ,266.2917 ,40,44,40,36,44,-0.10 
29.4167 ,266.4167 ,40,44,39,36,44,-0.10 
29.4583 ,266.4583 ,40,44,39,36,44,-0.10 
29.5000 ,266.5000 ,40,44,39,36,44,-0.10 
29.6667 ,266.6667 ,40,44,39,36,44,-0.10 
29.7083 ,266.7083 ,40,44,39,36,44,-0.10 
29.7917 ,266.7917 ,40,44,40,36,44,-0.10 
29.8750 ,266.8750 ,40,44,40,36,44,-0.10 
29.9167 ,266.9167 ,40,44,40,36,44,-0.10 
29.9583 ,266.9583 ,40,44,40,36,44,-0.10 
30.0417 ,267.0417 ,40,44,40,36,44,-0.10 
30.1667 ,267.1667 ,40,44,40,36,44,-0.10 
30.2917 ,267.2917 ,40,44,40,36,44,-0.10 
30.4167 ,267.4167 ,40,43,39,36,44,-0.10 
30.4583 ,267.4583 ,40,43,39,36,44,-0.10 
30.5417 ,267.5417 ,40,43,39,36,44,-0.10 
30.6250 ,267.6250 ,40,43,39,37,43,-0.10 
30.7500 ,267.7500 ,40,43,39,37,43,-0.10 
30.8750 ,267.8750 ,40,44,39,36,44,-0.10 
31.0000 ,268.0000 ,40,44,39,36,44,-0.10 
31.1667 ,268.1667 ,40,44,39,36,44,-0.10 
31.4167 ,268.4167 ,40,43,39,36,44,-0.10 
31.5833 ,268.5833 ,40,43,39,37,44,-0.10 
31.7083 ,268.7083 ,40,43,39,37,44,-0.20 
32.9583 ,269.9583 ,40,43,39,36,44,-0.10 
33.2917 ,270.2917 ,40,43,39,36,44,-0.10 
33.4167 ,270.4167 ,40,43,39,37,44,-0.10 
33.6250 ,270.6250 ,40,43,39,37,43,-0.10 
33.7083 ,270.7083 ,40,43,39,37,43,-0.10 
33.8333 ,270.8333 ,40,43,39,36,43,-0.10 
33.8750 ,270.8750 ,40,43,39,36,44,-0.10 
34.0417 ,271.0417 ,40,43,39,36,44,-0.10 
34.1667 ,271.1667 ,40,43,39,36,44,-0.10 
34.2917 ,271.2917 ,40,43,39,36,44,-0.10 
34.4167 ,271.4167 ,40,43,39,37,44,-0.10 
34.5000 ,271.5000 ,40,43,39,37,44,-0.10 
34.6250 ,271.6250 ,40,43,39,37,44,-0.20 
34.6667 ,271.6667 ,40,43,39,37,43,-0.10 
34.7500 ,271.7500 ,40,43,39,37,43,-0.10 
34.9167 ,271.9167 ,40,43,39,37,44,-0.10 
35.1250 ,272.1250 ,40,43,39,37,44,-0.10 
35.2083 ,272.2083 ,40,43,39,36,44,-0.10 
35.3333 ,272.3333 ,40,43,39,36,44,-0.10 
35.7500 ,272.7500 ,40,43,39,36,44,-0.10 
35.7917 ,272.7917 ,40,42,39,36,44,-0.10 
35.8333 ,272.8333 ,40,42,39,36,44,-0.10 
35.8750 ,272.8750 ,40,42,39,36,44,-0.10 
35.9583 ,272.9583 ,40,42,39,36,44,-0.10 
36.0417 ,273.0417 ,40,42,39,36,44,-0.10 
36.6667 ,273.6667 ,59,67,51,29,54,-0.20 
36.7500 ,273.7500 ,117,106,64,1,103,-0.30 
36.7917 ,273.7917 ,86,75,52,8,91,-0.60 
36.8750 ,273.8750 ,42,56,45,25,54,-0.30 
36.9583 ,273.9583 ,40,54,45,26,48,-0.30 
37.0000 ,274.0000 ,40,44,44,34,44,-0.10 
37.0417 ,274.0417 ,40,44,44,34,44,-0.10 
37.0833 ,274.0833 ,40,43,44,35,44,-0.30 
37.1250 ,274.1250 ,40,43,43,35,44,-0.10 
37.1667 ,274.1667 ,40,43,43,35,44,-0.10 
37.2083 ,274.2083 ,40,43,43,35,44,-0.20 
37.2500 ,274.2500 ,40,43,43,35,44,-0.10 
37.2917 ,274.2917 ,40,42,43,35,44,-0.20 
37.3333 ,274.3333 ,39,42,42,35,44,-0.20 
37.3750 ,274.3750 ,39,42,42,35,44,-0.20 
37.4583 ,274.4583 ,39,42,42,36,44,-0.10 
37.5000 ,274.5000 ,39,42,42,36,44,-0.20 
37.5833 ,274.5833 ,39,42,42,36,43,-0.10 
37.7083 ,274.7083 ,39,42,42,36,43,-0.10 
37.7500 ,274.7500 ,39,42,42,36,43,-0.10 
37.8333 ,274.8333 ,39,42,42,36,43,-0.10 
37.9167 ,274.9167 ,39,42,42,36,43,-0.10 
37.9583 ,274.9583 ,39,42,42,36,43,-0.10 
38.0417 ,275.0417 ,39,42,42,36,44,-0.10 
38.0833 ,275.0833 ,39,42,42,36,44,-0.10 
38.1667 ,275.1667 ,40,42,42,36,44,-0.10 
38.2500 ,275.2500 ,40,42,42,36,44,-0.10 
38.3333 ,275.3333 ,39,42,42,36,44,-0.10 
38.4583 ,275.4583 ,39,41,42,36,44,-0.10 
38.5833 ,275.5833 ,39,41,41,36,43,-0.20 
38.7083 ,275.7083 ,39,41,41,36,43,-0.10 
38.8333 ,275.8333 ,39,42,42,36,44,-0.10 
38.9167 ,275.9167 ,39,42,42,36,44,-0.10 
39.0417 ,276.0417 ,39,42,42,36,44,-0.10 
39.1667 ,276.1667 ,39,42,42,36,44,-0.10 
39.2083 ,276.2083 ,39,42,42,36,44,-0.10 
39.3333 ,276.3333 ,39,42,42,36,44,-0.10 
39.4583 ,276.4583 ,39,41,42,36,44,-0.20 
39.6667 ,276.6667 ,39,41,41,36,44,-0.10 
39.7500 ,276.7500 ,39,42,42,36,44,-0.10 
39.8333 ,276.8333 ,39,42,42,36,44,-0.10 
39.8750 ,276.8750 ,39,42,42,36,44,-0.10 
39.9167 ,276.9167 ,39,42,42,36,44,-0.10 
40.0000 ,277.0000 ,39,42,42,36,44,-0.10 
40.0833 ,277.0833 ,39,42,42,36,44,-0.10 
40.1250 ,277.1250 ,39,42,42,36,44,-0.10 
40.2083 ,277.2083 ,39,42,42,36,44,-0.10 
40.2917 ,277.2917 ,39,42,42,36,44,-0.10 
40.3750 ,277.3750 ,39,42,42,36,44,-0.10 
40.4583 ,277.4583 ,39,41,41,36,44,-0.10 
40.5417 ,277.5417 ,39,41,41,36,44,-0.10 
40.6250 ,277.6250 ,39,41,41,36,44,-0.10 
40.7500 ,277.7500 ,39,42,42,36,44,-0.10 
40.7917 ,277.7917 ,39,42,42,36,44,-0.10 
40.8333 ,277.8333 ,39,42,42,36,44,-0.10 
40.8750 ,277.8750 ,39,42,42,36,44,-0.10 
41.0000 ,278.0000 ,39,42,42,36,44,-0.10 
41.0833 ,278.0833 ,39,42,42,36,44,-0.10 
41.2083 ,278.2083 ,39,42,42,36,44,-0.10 
41.3333 ,278.3333 ,39,42,42,36,44,-0.10 
